504,2,冲啊，严守战场，斗争到底！,股友zDQ0rf,05-14 09:31
584,1,金融市场唯利是图，平安趁机暴跌,ak180697,05-14 09:26
2266,1,A股银行保险五日“失血”66亿 哪类资金在“跑路”？,福建分公司,05-14 09:25
577,1,中国平安启动大跌 会到50元左右 有232亿融资盘太可怕,再次战风云,05-14 09:24
320,0,平安又砸了,w连连,05-14 09:22
404,0,打响A股保卫战！,股友Qiz0XA,05-14 09:20
374,0,子弹准备好了，来吧！低开就上,股破万人弃,05-14 09:17
8955,7,监管点名12家险企迟报漏报错报保险数据 华夏人寿民生,中国平安资讯,05-14 09:12
530,0,挖槽 中国平安要跌停吗 快六个点,Ecully,05-14 09:02
814,3,今天A股必须涨也肯定涨，这是国家意志，大国崛起势不,股友NEg5UM,05-14 08:28
500,0,我们的舆论不要总是关注北上资金，我昨天加仓1000股中,shenhr168,05-14 08:21
814,2,今天的大盘就靠你们了，中国平安，贵州茅台。。。,基民HquoFvb,05-14 08:16
2964,7,卡脖子的技术有哪些,湘零道人001,05-14 07:54
868,0,中国平安：融资净买入7454.29万元，两市排名第七（05-,财经评论,05-14 07:52
3088,1,中国平安(601318)融资融券信息(05-13),中国平安资讯,05-14 07:41
882,3,72加不加仓？,股友uz1E4h,05-14 05:21
1190,0,珠江啤酒，未来潜力股之根据,Pledging,05-14 04:07
12.8万,28,未分配利润与ROE两大指标锁定 贵州茅台等10只潜力白马,财经评论,05-14 00:40
788,0,爱国护盘，周二低开高走拉长阳,金股期货组合,05-14 00:34
724,0,周二是否这样？低开百点爆拉百点,金股期货组合,05-14 00:23
1438,1,明天中国平安直接跌停板了！,股友tmr7yy,05-13 23:50
610,0,扫货，爱国护盘！,金股期货组合,05-13 23:38
906,2,"002451：中期业绩预告280~300％, 动态23.5倍； 002517",企鹅滩高位,05-13 23:38
580,1,你们都看跌，我就放心了,股友ltXY9c,05-13 23:37
615,0,保险银行证券走到一起来了！做空明显！一起打压股指！,黑色的花,05-13 23:16
3425,8,我不知道平安高层怎么想的，回购的目的就是为了稳定股,n1429108416b9803,05-13 23:11
898,1,下跌通道开启，韭菜们注意了！,站在山顶上555,05-13 22:21
1477,2,老衲掐指一算，明天既不会回购，也不会跌幅小于五个点,海阔天空42493,05-13 22:16
1440,0,5月13日收评：三大股指集体收绿 长三角、人民币贬值概,长城基金,05-13 21:59
1270,4,今天为国接盘了一手...明天开盘就卖....,垃圾海康,05-13 21:52
851,0,我只要现在说一个字“跌”，立马就要遭受人身攻击！ ,股神的青春岁月,05-13 21:51
894,0,我想当一个小小小股东，而不是一颗随时被人收割的嫩韭,股神的青春岁月,05-13 21:50
1959,4,想都不用想了，明天大幅低开，二季度破70元问题不大！,肯耗者必赢1352,05-13 21:29
1049,1,平安回购股票公告半年了，到现在1股还没还没有回购，,来1111856,05-13 21:19
1763,1,这是一个神奇的股市，2500点入市，确被套在3000点，说,股友OKgXUY,05-13 20:20
598,0,#苏州龙杰贵州茅台 必超哈撒韦a和B成宇宙俩王!,秀你美,05-13 19:59
544,0,*你这毒股至少要跌到宇宙王一苏州龙杰的零头!,秀你美,05-13 19:58
571,0,*坚决远离你这类超级恶毒的烂毒股决不动摇!,秀你美,05-13 19:57
337,0,*你这超级毒股必跌到老王茅台的零头破产摘牌!,秀你美,05-13 19:56
360,0,#老王茅台到你这毒老道家19年了有你毒股多吗？,秀你美,05-13 19:56
283,0,#老王茅台十八年前70多元到你这毒股家的吗？,秀你美,05-13 19:55
1759,8,40能买到平安不？,lxyzlhs,05-13 19:44
588,0,明日继续,人为利往,05-13 19:32
1553,1,陆金所在金融独角兽里排第一位，平安未来会把它分拆上,股友tmp1fR,05-13 18:59
849,0,公开的秘密,股友co3X5s,05-13 18:41
7767,2,ST的终局尘归尘土归土,微操盘,05-13 18:28
2691,3,买了平安就等于将资金放入盈利增值箱。任何短期波动不,遥远的大湖边,05-13 18:12
819,1,有本事跌停,换手选股,05-13 18:11
2238,10,不知道要跌到什么时候，我还在86高位，不敢转钱来补仓,一米阳光sunshine,05-13 18:02
851,1,一手卖出8782 也太没耐性了吧！应该学学500手哥买盘细,DH77,05-13 17:53
357,0,等谜底......,老李打实盘,05-13 17:52
3687,0,蓝筹股“一波三折”，中国平安主力资金流出最多,可来股票,05-13 17:48
2191,0,人民币贬值不会改变中国平安的基本面，但对市场中的资,江南狼图腾,05-13 17:46
2094,5,80以下买都是安全的，别被主力洗出去了～,股友M1bdEA,05-13 17:22
3177,7,大盘弱势还有调整，五粮液吸金遇前压，中国平安狂吐有,红茶品股,05-13 17:22
2160,4,目前的思路没什么变化，还是那几点！ 1.上周四、五提,a带刺的玫瑰,05-13 17:07
4215,1,权重蓝筹持续压盘A股全线回落 沪指再度缩量跌1.2%险守,财华社,05-13 17:00
13669,46,平安从去年就公告说回购，到现在还没一点动静，逗人玩,旺旺旺鸿运来,05-13 16:54
1153,2,马总赶紧把年报里的现金准备好了等着证监会清查吧。连,股友hgznsM,05-13 16:24
867,2,中国平安你怎么一点都不平安,股友MvOBSj,05-13 16:19
782,0,老马你要注意了茅台已经收到上交所询证函，下一个是不,股友hgznsM,05-13 16:18
1412,2,中国平安05月13日资金揭秘,资金解密,05-13 16:12
4421,2,中国平安成交67亿元两市居首，一文细看今日A股风云(5-,财经评论,05-13 16:04
5096,5,恒生电子一季报“暴富”真相,capitalweek88,05-13 15:48
678,0,大跌就是机会，明天再跌，接着建仓[胜利],肯耗者必赢1352,05-13 15:45
987,1,明天，反弹！后天，继续盘整！,大道至简100,05-13 15:39
1157,2,六月平安打到67元,弯公射大雕,05-13 15:32
742,0,最近又再喊MSCI了！纳入了跌 扩容了跌 流入了跌！一听,打二两茶叶,05-13 15:28
928,0,2019-中国的投资者的拐角岁月一一寻成长股，成就价值,论股茶吧,05-13 15:27
946,1,一跌就这么多人骂，你们真的活该，好股机会是跌出来的,时光丶3,05-13 15:20
643,0,天天到处都喊为国接盘，赌国运，你平安不担不担责任还,股友MHUVax,05-13 15:15
2652,11,上周五大涨说伟大平安，今天下跌又说垃圾平安，不看好,股友APZZZ1,05-13 15:14
1321,0,昨天大盘资金流入150亿。今天流出资金320亿。猪力还是,敬胜怠,05-13 15:06
619,0,国运股用来砸盘？看看这股名，你继续砸啊。,股友蜗牛向上爬,05-13 15:02
706,1,被砸了一天,来一只穿云箭就会有千军万马来相见,05-13 15:01
4360,12,中国平安联席CEO陈心颖下乡支教 智慧课堂进入贫困乡村,中国平安资讯,05-13 14:59
873,1,平安拖大盘,w连连,05-13 14:57
537,0,马总拿出资金搞啊,价值行稳致远,05-13 14:55
574,0,今天没有悲伤资金 这唉股照样跌成狗,闽江水长流,05-13 14:54
675,0,做空平安保险、茅台必然是大赚特赚。上周五让你吓我一,蹦蹦跳乐园6788,05-13 14:54
630,0,中国的伯克希尔哈撒为。走起,价值行稳致远,05-13 14:54
531,0,又见奇葩奇葩,拉拉扯扯MSK,05-13 14:53
592,0,早就说了，不要跟趋势对抗，现在是下跌趋势，短时间内,股友pBER06,05-13 14:53
453,0,垃圾平安，机构扎堆，没好事,n537713685445166,05-13 14:50
621,0,9亿出货是无疑了，不可能这么多资金来洗货，手续费都,美女的屁股就是香,05-13 14:48
492,0,可怜的中国平安，阳痿了,n390713359642442,05-13 14:47
597,0,今天流出第一名   散户来了绞杀了,谁说不战自胜,05-13 14:46
697,1,马总很生气。,价值行稳致远,05-13 14:45
667,0,尽管不愿意看到，但平安的确在出货！而且出的很猛！小,小散布衣,05-13 14:45
563,0,暴跌即将到来 跑就是挣,大地主操盘,05-13 14:45
360,0,专心砸盘。[大笑],价值行稳致远,05-13 14:44
571,0,不知马总为何一直不实施回购股票， 为马总的前景感到,股友YkGF2W1013,05-13 14:44
359,0,缩量出货[大笑][大笑][大笑][大笑][大笑],价值行稳致远,05-13 14:42
412,0,这是在出,最好玩鸟,05-13 14:41
365,0,马总疯狂低吸。[大笑],价值行稳致远,05-13 14:38
884,3,这是在出货？出了快9亿了,一个新手小散户,05-13 14:37
499,2,接盘20万元。[大笑],价值行稳致远,05-13 14:37
495,0,还在忽悠接盘的，居心何在，还在进去接盘的，是没脑子,浪里个浪里格朗,05-13 14:31
429,0,能都让平安退市？,官商一条裤,05-13 14:30
386,0,观望,三学堂,05-13 14:30
560,0,太凶残了，这股市.....,笃定现金王接盘侠,05-13 14:20
449,0,空头筹码,股友Tla7zB,05-13 14:19
517,0,这种走势叫阴跌！,丐帮11168,05-13 14:19
645,0,五月总龙头，一带一路龙头股，目标价27元市盈率2.2，,港澳发展,05-13 14:17
439,0,平安也不平安了。,不用理我,05-13 14:15
420,0,002451业绩暴增[赞][赞][献花] 002517底部抗跌[赞][赞,企鹅滩高位,05-13 14:14
444,0,这时候不回购没政治觉悟,确定性投资李,05-13 14:13
1276,5,主力你们要是没钱拉那上礼拜五就别装大尾巴狼，认怂！,打二两茶叶,05-13 14:13
408,0,崩盘了啊,竹之友,05-13 14:12
809,2,主力出了8亿多了 小心套死,股友3uvMaw,05-13 14:09
710,0,平安公告回购股票已半年多了，到现在还没有回购1股票,来1111856,05-13 14:09
1810,3,中国平安股价能否分红前上100？,枫叶掠过,05-13 14:06
469,0,尼玛连大盘都跑不过,股友5paLIF,05-13 14:04
476,0,中国平安高抬贵手给个机会，让我减仓出局好不好,绿拒人车队,05-13 14:04
730,1,风暴在明天,全来财,05-13 14:03
725,1,80.18元就是今天的最高价，你卖到80元，就是高手了。,小明同学9号,05-13 14:01
425,0,跟茅台一样，水变钱的绩优底部股600995，,我你操盘手,05-13 14:00
566,0,中国平安一日游,股友Ab小韭菜,05-13 13:54
443,0,大盘难翻红,w连连,05-13 13:54
387,0,下来买一手,w连连,05-13 13:50
425,0,600928西安银行机会来了,回到2017,05-13 13:48
463,1,平安总不会造假吧？,桔梗树,05-13 13:48
494,0,这是为了明天让外资无盘可砸吗？,大水手21088,05-13 13:46
978,4,平安，茅台不打回原型，大盘不可能上涨，这就是成也萧,股友wv0tVB,05-13 13:43
2094,3,大盘调整，恰恰是检测优质公司的好时机~！,圈圈先生,05-13 13:43
424,0,平安早上80割对了,w连连,05-13 13:42
1985,14,闭着眼睛降成本，第一批买入的平安成本迅速向70元滑落,决胜千里88,05-13 13:41
368,0,平安就是个捣蛋,总舵主181,05-13 13:41
510,2,护盘是你砸盘也你,w连连,05-13 13:37
1255,2,如果没猜错的话，明天分红？,挥挥一手捡破烂,05-13 13:36
314,0,有钱等买,w连连,05-13 13:33
389,0,比垃圾股的跌幅还大，也是够黑的。,拉拉扯扯MSK,05-13 13:32
386,0,空军总部发威了。,SLMG,05-13 13:31
384,0,不带头稳住指数也就算了，居然被基狗杀跌了？,昵称被使用了吗,05-13 13:30
445,0,主力砸钱接着买啊！续费不能断！,打二两茶叶,05-13 13:29
371,0,必破50元,韩非论轻重,05-13 13:24
862,3,无量诱多反抽，没有参与的必要性，快乐的观看2点后的,小明同学9号,05-13 13:23
381,0,77等你,为股狂2019,05-13 13:21
397,0,这么多二球在卖,王义敏,05-13 13:19
364,0,跌停板了,股友8sCAEm,05-13 13:17
432,0,搞得自己跟股神似得，我吓尿了,鸣仔2017,05-13 13:13
370,1,平安跌大盘没希望,w连连,05-13 13:10
529,1,流出这么多呀,w连连,05-13 13:06
519,0,今天收于83.6,佛山小韭菜,05-13 12:56
408,0,跑啊，利好结束，大跌即将到来，五穷六绝才刚开始！！,小布老师雯雯,05-13 12:49
474,0,汉奸股[滴汗][滴汗][滴汗]，任何时候都是砸盘急先锋！,倔强的牛幸福,05-13 12:49
413,0,平安平安，怎么看是空的龙头,wzrzq,05-13 12:42
374,0,马总快点回购吧,我是A股大作手,05-13 12:40
3936,5,管住你的手，2019年你就赚了,投机总是要还的,05-13 12:38
389,0,行情不好，看,股友d9Mh7O,05-13 12:35
691,1,要不是平安，上午的账户盈亏就是红的！拖后退了，快涨,股友WaYyge,05-13 12:28
1019,1,那么大一利好，还不涨，好意思啊？,勇敢的心42,05-13 12:15
585,0,茅台就是比特币，只要有人炒有人接棒，击鼓传花就不会,打二两茶叶,05-13 12:10
744,1,放弃买入,笃定现金王接盘侠,05-13 11:41
1053,2,关注人民币贬值概念股,心志坚定,05-13 11:29
633,0,押注业绩，业绩会造假，银行存款会造假，不如押注国家,打二两茶叶,05-13 11:28
783,1,星期五都跑光了，现在谁敢进来？股灾,笃定现金王接盘侠,05-13 11:27
675,1,下午关注人民币贬值概念股,心志坚定,05-13 11:25
2151,10,港股中国平安都三个点了，怕毛加仓,股友5paLIF,05-13 11:21
437,0,流出太多割完了,w连连,05-13 11:21
1159,2,平安还不能算天价，看看茅台！要对主力有信心！,打二两茶叶,05-13 11:19
582,0,星期四76.76股价.....记忆尤新,笃定现金王接盘侠,05-13 11:17
409,0,盯贬值受益股 看能动不 动就有戏,心志坚定,05-13 11:15
1139,1,漏报、错报、延报保险数据 12家险企被通报批评！,财经评论,05-13 11:15
433,0,能带指数的股票，主板小创加起来没几只，成交量小而且,打二两茶叶,05-13 11:15
767,1,广州浪奇将来会是10倍牛股，将会从底倍3.块左右涨到40,股友ldQrB8,05-13 11:15
368,0,不预测不知道它会跌到什么时候....76.76上个星期四,笃定现金王接盘侠,05-13 11:14
312,0,大盘不给信心不动 后市选贬值概念股,心志坚定,05-13 11:14
3027,1,华安财险2018转盈为亏净亏2.3亿 另辟新径加码航旅保障,财经评论,05-13 11:12
382,0,辣鸡平安，每次它带头打压大盘，拖累指数，典型的奸商,官商一条裤,05-13 11:11
673,0,为什么不买平安呢，因为公司内部聚会严重，大吃大喝，,股友BRnA3G,05-13 11:11
423,1,每次都是你在搞坏大盘,大哥的股神,05-13 11:06
706,3,这么高股价爆个雷向康美药业一样股价拦腰一刀现在买进,王先生2364,05-13 11:04
671,1,压盘意欲何为？,股友mE6ugH,05-13 10:58
546,2,中国经济的韧性十足！麻利点儿，国家队必须加油买买买,打二两茶叶,05-13 10:57
1210,6,无量反抽，傻子都知道要跳水，快乐的观看跳水表演！,小明同学9号,05-13 10:51
626,2,国家队每次都拉大盘股，大盘股都天价了，咋办呀……,如来者,05-13 10:50
385,0,上午3米跳，下午是10米跳。观看为主！,小明同学9号,05-13 10:48
1068,6,下午会大跳水，80元上午就是诱多，观看为主！,小明同学9号,05-13 10:47
458,0,80以下买能行不,获利就走不追高,05-13 10:46
426,1,下午拉升，等着瞧,不拉稀不叫A股,05-13 10:42
446,0,助力中国石油大盘就起来了，平安,锁定龙头,05-13 10:41
386,0,磨时间，尽量少让一些人做T！这些机构搞成了精！,空透999999,05-13 10:39
688,3,下午翻红,股友WaYyge,05-13 10:36
509,0,80以下的中国平安，千万不能给震出去啊！,股友Qiz0XA,05-13 10:33
459,0,小盘消费股，医疗，芯片，锂电，要暴涨了！,道一生三生万物,05-13 10:31
404,0,业绩优良的小盘股票迎来暴涨!小盘股！记住了！,道一生三生万物,05-13 10:29
629,1,人民币贬值受益股,心志坚定,05-13 10:27
1059,4,平安百亿回购还没行动。在路上。,冬日暖阳微风吹,05-13 10:25
993,1,周五抄底的很快全部被歼,股友mBYAb8,05-13 10:23
706,2,大家花一百亿，把平安拉涨停，把指数搞上去。,炒股刀刀见血,05-13 10:10
541,1,这几个月可以安心上班了,翠花7776,05-13 10:04
407,0,买入30O手逗玩。,ou平平,05-13 10:04
405,0,中国经济垮不了,杰大大,05-13 10:00
903,4,准备跳水表演！,小明同学9号,05-13 09:59
364,0,出货凶猛，多头小庄实力不强。,小明同学9号,05-13 09:58
369,0,牛来了,笃定现金王接盘侠,05-13 09:57
403,0,好吧，准备直线砸盘吧，好吧，快乐的观看吧,小明同学9号,05-13 09:57
393,0,投资不要机械学习巴菲特，回避风险很重要！！！,全来财,05-13 09:57
706,2,聪明的钞票在跑步进场，跑在港股明天开盘前。,股友Qiz0XA,05-13 09:54
474,0,主力还好给了又一次逃跑的机会,丐帮11168,05-13 09:53
373,1,涨停,楚河汉界12345678,05-13 09:53
389,0,你雄起来,浩浩朱,05-13 09:50
436,0,没有五粮液涨的快,股头杂,05-13 09:49
420,0,跌的就是大盘股,不负信仰,05-13 09:45
418,0,今天中国平安强势护盘,股友5paLIF,05-13 09:42
470,0,中国平安真让人失望，没有担当！,szsxjy,05-13 09:41
634,2,今天会翻红大涨！,小黑6018,05-13 09:40
396,0,快跑清仓卖出,股友3uvMaw,05-13 09:40
368,0,大金融护盘买买买,股友5paLIF,05-13 09:39
460,1,这一跌 估计要再上高位很难了,Ecully,05-13 09:37
445,0,不惧调整，每天做T[胜利],肯耗者必赢1352,05-13 09:37
369,0,呼叫500手买盘入㘯……,DH77,05-13 09:37
1687,3,50ETF期权观点及策略,期权大牛猫,05-13 09:36
455,0,最近总是平安带头砸,哎唯多,05-13 09:35
718,2,最喜欢这种大跌了，集合竞价79买入，一会儿找机会卖出,肯耗者必赢1352,05-13 09:32
420,0,逃为上上策！！,全来财,05-13 09:27
462,1,又被你带跨了,上海象王干洗,05-13 09:26
434,0,平安最近成了空头司令阿,艳阳九连板,05-13 09:26
353,0,连卖出都不敢,笃定现金王接盘侠,05-13 09:26
331,0,下跌的太凶残,笃定现金王接盘侠,05-13 09:26
379,0,高位危险 冲高清仓,股友3uvMaw,05-13 09:20
391,0,没有港股 迫不及待开始跌了,Ecully,05-13 09:15
433,0,好嗨哟人生达到了高潮！卖卖卖,丐帮11168,05-13 09:14
405,0,可以走了，超出港股ah太多了,天淡云闲333,05-13 09:09
854,2,期货大跌，今天平安不保，一定不要追高！[亏大了],肯耗者必赢1352,05-13 09:02
1159,4,举B问青天，是否要成仙？,梅士聊,05-13 08:54
429,0,五月妖仙，五洲交通一带一路龙头股，目标价27元市盈率,港澳发展,05-13 08:40
836,0,20190513早评2838是否成为结束调整的拐点？五一节小长,大卫davy,05-13 08:23
584,0,2019.05.13一：茶吧先生，今日第一杯茶感恩天地自然赐,论股茶吧,05-13 08:08
527,0,海南唯一环保伟明环保！,红色闯将,05-13 07:14
1135,1,茶吧先生劝君:走正路，做好人，买好股……幸福一家人,论股茶吧,05-13 07:09
1594,0,中国平安：融资净偿还1.26亿元，两市排名第五（05-10,财经评论,05-13 07:08
908,2,前期的深蹲，是为了跳的更高走的更远……！牛市初期特,论股茶吧,05-13 06:25
2185,3,各位，什么时候分红啊,股友2vQTJs,05-13 06:15
1827,1,一路持有，一路高歌！,金股期货组合,05-13 03:36
1905,0,好公司，持有,金股期货组合,05-13 02:37
2446,1,五大指标显示平安估值仍有空间,金股期货组合,05-13 01:10
1975,4,平安合理股价120元,绝不放弃2,05-12 23:33
913,3,希望明日高开，走出中国股市新行情！！！,黑大猴,05-12 22:25
1430,1,迟迟不回购说明股价远离内在价值,东财网友4962513815772586,05-12 21:17
25616,16,危机并存，好公司与好价格20190512,智海股仙,05-12 21:12
983,3,明天涨停,楚河汉界12345678,05-12 20:58
3302,5,妈妈送我上幼儿园时，大盘3000点！ 妈妈送我上中学时,遥远的大湖边,05-12 20:17
837,0,割匪菜永远没有合法内幕队凶猛，一分一毫他们操控,笃定现金王接盘侠,05-12 19:25
1027,4,这本书是属于通俗易懂的吗？,红蛇纹,05-12 19:25
5349,15,大盘将考验2700点，我知道你们会骂，可事实就是这样。,决胜千里88,05-12 19:01
762,0,#老王贵州茅台必超哈撒韦的B股成为宇宙王2.,秀你美,05-12 18:10
1019,0,#目前地球王1是164万股哈撒韦a股 315500美元!,秀你美,05-12 18:09
945,2,对于新手股民来说周末休市，感觉好空虚呀[大笑],红蛇纹,05-12 17:56
1304,3,满仓护盘,股友陈灼谋策助理,05-12 16:56
1786,3,周五79第一次入手中国平安，下周应该会有点收获吧？,股友WaYyge,05-12 16:05
2715,7,上周那么好的机会都没回购，是在等更好的机会？,A股一颗小米粒,05-12 15:40
3006,6,平安什么时候回购？,雪中情2019,05-12 15:04
1807,3,深圳一季度人身险“涉嫌违法违规投诉”中，平安人寿被,汉王故里,05-12 11:57
2334,1,已关注 本周大盘表现低迷，特别是节后首日竟大跌5个点,全股狙击1,05-12 03:25
4957,17,调整中继——观望,太极梨花堂郎券,05-12 01:57
2114,3,会不会一口气涨到100块，我感觉100也不贵呀,你快回来吧1,05-12 00:14
1057,0,资金抱团而已，不会有什么的，看看这可怜的分红吧[滴,浪里个浪里格朗,05-11 22:09
4221,1,深见股市：重温巴菲特经典演讲—好生意 你会看到它未,深见股市,05-11 21:29
1352,2,81元满仓待涨。,股友4jFG9a,05-11 20:46
1313,1,平安牛逼，市值已经超过中石油了。,股友tKIcpP,05-11 20:46
14520,17,五大指标显示平安估值仍有空间,中国平安资讯,05-11 20:19
2247,4,现在操作很简单 解套走人一一一一一一一一一一一一一,不好再不好,05-11 20:01
3229,3,中国平安，金融基因进化成的科技物种,富凯财经,05-11 19:32
3528,2,从前有个老头以编筐为生，有一次一个老板向他订了一批,柴耙Zi,05-11 18:51
2165,3,国际大环境 港股周一不开市 感觉周五就是个套 下周一,守望大地1,05-11 17:38
1211,0,转发,远离炒股价值投资,05-11 15:33
1633,3,区间震荡,太极梨花堂郎券,05-11 14:41
2909,6,周未好消息也好，坏消息也好，一轮牛市就从周一开始。,股友Qiz0XA,05-11 13:43
2174,0,•周末一批垃圾股暂停上市，下周一可能会引爆绩优股大,一买红168,05-11 11:06
1541,3,葵花药业低估值，高分红，业绩高增长，价投好标的。,龙观天下1,05-11 10:47
1382,0,欢迎有实力的长线投资资本在专业调研基础上进驻潜能恒,知心恋人,05-11 10:39
1937,1,一旦平安旗下公司上市（证券公司），立马增值.....一,笃定现金王接盘侠,05-11 10:30
1573,0,好机会，准备入场！ 表现较好的题材就是这几个方向： ,九州山河,05-11 09:56
2502,5,本周五沪指光头大阳线后，下周一理论上应当跳空上涨。,长虹2019,05-11 09:00
2507,6,平安约等于传销。说不定今后最大的雷,一柱擎天一休哥,05-11 07:43
3249,1,中国平安(601318)融资融券信息(05-10),中国平安资讯,05-11 07:42
18434,14,分析：中国平安有233亿融资盘是定时炸弹 换成这个高科,智慧慧,05-11 07:23
2553,1,据悉：中国平安旗下平安壹帐通科技有限公司获得香港金,eolon927,05-11 07:09
5114,5,分析：中国平安有233亿融资盘是定时炸弹 换成这个高科,智慧慧,05-11 07:06
2046,1,继续持有,丨丨疯子,05-11 07:03
8893,21,我15年31元建仓，每逢大跌就买入，期间没有卖出一股.,太阳0068,05-11 02:31
2060,4,知道几号分红不?谢谢,nzgrlz3286,05-11 02:03
2451,1,在中国资夲市场这间大厦中，平安属地基性质的标的(上,林之远,05-10 23:29
1603,2,为国护盘，今天下午开盘满仓,股友HJspdF,05-10 23:07
4699,9,未来中国平安将会补60多块拿个却口,红心股吹手,05-10 22:38
979,0,84元的本，啥时赚钱啊,股友5TSuL0,05-10 21:34
1334,0,平安今天就成交110亿元，回购100亿感觉还不够填牙缝，,股友k9a8WD,05-10 21:32
2649,5,前天78.96割肉了，买了西水股份，今天下午6点被下问询,玄学炒股投资者,05-10 21:27
1032,0,美股盘前大跌，平安现在风险不小！,肯耗者必赢1352,05-10 21:09
1601,0,市场确实难以琢磨，特别是这种日内的波动，红绿变化实,柴耙Zi,05-10 20:53
2681,3,下周一直接闷杀还得靠你了，嘿嘿,股友TXVIbj,05-10 20:46
1393,0,拉起来让北上资金下周也接在高处，没有这些搅局的大盘,蒙zychang,05-10 20:12
3283,7,我靠，今天国家队吃药了,吾也真禅天尊,05-10 20:10
5971,14,今天继续T，拉低成本。第二批建仓计划暂时搁浅。那些,决胜千里88,05-10 20:00
750,0,老乡别跑，出货至少震荡3个月呢,空空如约,05-10 19:34
1969,0,有么有牛市我不知道。一旦有牛市，假设有牛市 深圳的,遥远的大湖边,05-10 19:24
7340,7,方大特钢（600507.SH）：分红超24亿，股价却暴跌近30%,云知风起,05-10 19:22
2272,1,外围利空出尽，你看平安下周能涨多少？,蚂蚁虽小也是肉,05-10 19:08
710,0,支持平安继续反弹,心智坚定,05-10 18:53
739,0,为国护盘，强拉平安,想怎么玩就怎么玩,05-10 18:40
793,1,平安一定会过一百元大关[胜利][胜利][胜利][胜利],一颗星09,05-10 18:29
1343,3,请问一下平安，你们的忽悠式回购打算什时候开始呢，难,股民的命运,05-10 18:07
565,0,是那几个势力机构清仓工行转操天地源的?,大业的股博,05-10 18:05
7075,0,全球“乱市”投资者偏爱现金？瑞银：高净值人群持有现,聪明投资者,05-10 17:41
872,0,一天白上资金，白上资金出了好多亿。昨天出今天涨是怎,我来编故事,05-10 17:22
848,0,79.5加仓追进去的 周一给我好价钱T出去吧,猛牛2019,05-10 17:19
600,0,开展扫黑除恶，共建平安股国,貔尸貅肉,05-10 17:18
652,0,宇宙第一股,笃定现金王接盘侠,05-10 17:02
1302,5,本人遇到交易拥金问题，大家关注一下，可能你也有同样,king13542,05-10 16:59
1220,1,平安洗盘很充分，至少70以下买的，而且是不坚定的投资,n1429108416b9803,05-10 16:40
2578,3,中国平安05月10日资金揭秘,资金解密,05-10 16:12
1335,1,今朝聪明人逃了不少吧？,股友Qiz0XA,05-10 16:03
1419,3,周一开市吗,获利就走不追高,05-10 16:03
2566,0,大反攻，牛回来了？,老李打实盘,05-10 16:00
732,0,不懂就问，请大神回答,yudejinghun,05-10 15:56
1279,2,81买，准备'104卖,股友4jFG9a,05-10 15:53
3596,6,相比其他保险股，平安跌得少涨的多，1.5万亿的超级大,股友APZZZ1,05-10 15:49
710,0,观望变成了失望[滴汗],雪日冬升,05-10 15:36
1288,6,跟着平安走！吃喝玩乐！发财！跟着平安走！吃喝玩乐！,海水汪,05-10 15:35
839,0,这成交量，平安一百亿扔进来，也翻不起多大水花了，还,想怎么玩就怎么玩,05-10 15:35
586,0,跟着平安走，吃喝啥都有,海水汪,05-10 15:35
5717,4,中国平安成交111亿元两市居首，一文细看今日A股风云(5,财经评论,05-10 15:33
584,0,有做价值的可以聊聊。[微笑],股道夜话,05-10 15:33
1309,1,大部分散户都卖早了，走势蓝筹出乎想象,帅风2,05-10 15:26
2532,4,中国股市唯一不会套牢的股票，中国平安保险[大笑],桔梗树,05-10 15:20
548,0,一路同行，从未改变,红牛5900,05-10 15:15
641,0,平安大水牛，真嗨叻，点赞[献花][献花][爱心][爱心],万科合伙,05-10 15:13
1464,4,81块3满仓介入。,股友4jFG9a,05-10 15:06
4445,13,今天是最后的出逃机会，民天低开，跌停,珠峰巅之鹰,05-10 15:03
543,0,一路平安，谢谢你,红牛5900,05-10 14:56
573,0,5月妖仙，五洲交通5元买目标27市盈2.16。预计八连板今,港澳发展,05-10 14:53
617,0,赤裸裸的拉指数 不玩了,大地主操盘,05-10 14:53
454,0,真嘚瑟,浩浩朱,05-10 14:52
2214,5,都是，500.500.500.500.,杨雪1106,05-10 14:52
524,0,中国平安有涨停过吗？,股友GULQHA,05-10 14:51
2214,4,给做空上证50的空头，猛烈一击,赢家不通吃,05-10 14:51
1892,3,回购了,圣杯隐形,05-10 14:49
1651,1,商务部：美方已将2000亿美元中国商品关税上调至25% ,蹦蹦跳乐园6788,05-10 14:48
861,1,80以下估计买不到平安了！,朝3暮4,05-10 14:47
1059,4,卖早了,As123豆子nm,05-10 14:47
909,1,一点钟震荡被洗出去了[哭][哭][哭][哭][哭][哭]每股少,扶摇直上九百万里,05-10 14:46
535,1,走势不如广州浪奇，何况广州浪奇周末利好公告！下周一,股友7vkZzp,05-10 14:44
611,0,这样拉，大盘都不动，可见其他有点惨[微笑]等下周你不,迷路的小羊羔666,05-10 14:43
546,1,第三次融券做空平安的机会到来,蹦蹦跳乐园6788,05-10 14:43
447,0,太给力了，,股友enztjz,05-10 14:42
480,0,透支了也不好,浩浩朱,05-10 14:41
1229,3,今天平安的量能吓死人了，80出了.我错了[好困惑],股友WC8CWx,05-10 14:40
420,0,那么多涨停，怎么能少我,天空Floor,05-10 14:40
569,0,板了,蒙zychang,05-10 14:39
